date_id,responder_0,responder_1,responder_2,responder_3,responder_4,responder_5,responder_6,responder_7,responder_8
504,0.6138764,0.5856603,0.61122125,0.89947295,0.9987908,0.71215177,1.0212219,1.0438999,0.94836956
505,0.62485754,0.7885112,0.6185093,0.8810726,0.9889278,0.743712,1.057475,1.0936373,1.0244838
506,0.66933405,0.802791,0.62922144,0.8425807,0.95585334,0.69463754,0.922781,0.9177648,0.92249197
507,0.6394952,0.675216,0.62510616,0.96527207,1.1682332,0.7592494,1.1144947,1.1650615,1.0239549
508,0.6134829,0.7246937,0.5691891,0.89884067,1.1519426,0.7300369,1.0645342,1.2055498,0.99043596
509,0.5950397,0.821683,0.5513349,0.93173695,1.0512935,0.7798344,1.0251807,1.1084039,0.97405285
510,0.5404389,0.6253157,0.51210386,0.80081236,1.0794479,0.63597697,0.9208412,1.030458,0.85810107
511,0.6081336,0.6605905,0.55135304,1.030216,1.1661601,0.8468021,0.9569446,1.0898124,0.9189948
512,0.84137285,0.92558223,0.8611279,0.92923415,1.1289843,0.7483169,1.0727377,1.2106764,0.97724426
513,0.83233774,0.7796715,0.913893,1.09914,1.3160769,0.86982125,1.3342522,1.4511443,1.1989743
514,0.726864,0.7303243,0.79669625,0.9492801,1.0679035,0.7772227,1.1860154,1.238271,1.1209633
515,0.62447387,0.551498,0.6774241,0.8308595,0.91681176,0.6861366,1.0173678,0.97709286,0.965188
516,0.67146903,0.59836155,0.73058337,0.8545629,0.97386175,0.7112928,1.0747685,1.150938,0.99949014
517,0.5785545,0.4788085,0.64984083,0.823706,0.8679915,0.6562988,1.0691689,1.0383213,0.99044216
518,0.5552789,0.51059973,0.62574434,0.76247615,0.8213065,0.61880255,0.97779006,0.97294384,0.920678
519,0.54928726,0.50993913,0.5621231,0.7000068,0.8137774,0.55900383,0.8690427,0.9555854,0.82876015
520,0.5283071,0.519747,0.5592029,0.6428728,0.7907095,0.5333515,0.84185076,0.919242,0.8144406
521,0.5312674,0.4921494,0.5393242,0.83835286,0.9998189,0.678636,1.036066,1.0839,0.9475115
522,0.59363335,0.55338657,0.6106611,0.9196088,1.1366878,0.7203087,1.1281714,1.2528983,1.0514765
523,0.68712795,0.7353538,0.6830067,0.9966652,1.2236502,0.78932285,1.2632616,1.4268227,1.1689695
524,0.69064176,0.7308995,0.6310123,0.88221747,0.97768676,0.74143326,1.0585697,1.0950109,1.015475
525,0.59283715,0.55183256,0.60696507,0.8152477,1.0688658,0.7016996,0.9757828,1.1386156,0.9324127
526,0.5844534,0.5501559,0.61506486,0.80536246,0.90302694,0.68317866,0.97707504,1.0424429,0.9180386
527,0.56629866,0.63026005,0.5628637,0.7515129,0.89930207,0.6125237,0.9097809,1.0290692,0.84699935
528,0.4753595,0.4677513,0.51988226,0.746307,0.88421404,0.6076375,0.9152475,0.9982255,0.83429265
529,0.4913103,0.46538535,0.5020583,0.75551933,0.9544339,0.6091833,0.93906015,1.0913204,0.8242489
530,0.5294253,0.5120876,0.5411511,0.82004327,1.059943,0.6422907,1.0132293,1.1473302,0.9288894
531,0.5452911,0.56196356,0.48928988,0.69991666,0.85523564,0.5731426,0.86483693,0.94519717,0.8141154
532,0.81452787,0.91605294,0.77957433,0.82173234,0.88619125,0.6696259,0.8604436,0.8605404,0.8081392
533,0.67568725,0.6444802,0.7237186,0.74618185,0.909747,0.63137597,0.88815624,0.9917984,0.8184293
534,0.6331989,0.63480675,0.6791401,0.7346637,0.8565977,0.5996113,0.9297984,0.9469945,0.86708295
535,0.6872049,0.54918885,0.6869348,0.762258,1.0106547,0.6210572,0.926623,1.0850679,0.8509845
536,0.60573226,0.5479142,0.656603,0.8479597,0.96650636,0.6791338,1.0671003,1.12625,0.97398263
537,0.6417584,0.6040924,0.6674706,0.7525793,0.85729545,0.6349666,0.9265934,0.95116323,0.8813566
538,0.6100435,0.60569316,0.652328,0.88784283,1.1471487,0.69078237,1.1376886,1.314139,1.0017868
539,0.62952703,0.54623735,0.7108714,0.92080915,1.029889,0.7265387,1.1666197,1.1890796,1.0739139
540,0.637567,0.5499201,0.68745023,0.81051946,0.9755546,0.64789,1.0604405,1.0780529,0.9797607
541,0.6022386,0.60266227,0.6638586,0.8256331,0.9139417,0.65463316,1.047788,1.0782838,0.9537349
542,0.57631487,0.53624177,0.62772477,0.74945676,0.8174159,0.62249124,0.9534741,0.94668,0.9087625
543,0.5691953,0.5038907,0.6236621,0.75235456,0.8293682,0.61008334,0.9568405,0.94518507,0.88231075
544,0.50700414,0.5594165,0.5337293,0.7135009,0.83700794,0.57667196,0.9093688,0.9523371,0.8362041
545,0.5236201,0.57546395,0.52321374,0.7690644,0.93750966,0.61011314,0.91724306,0.9711425,0.84095865
546,0.50140095,0.46970564,0.5549731,0.87185633,1.0848992,0.66338676,1.0935444,1.2415931,0.96113867
547,0.5419055,0.5123343,0.5878234,0.85806376,0.94537055,0.6519168,1.0828806,1.1066272,0.9576464
548,0.5405258,0.59272534,0.54332227,0.7778526,0.87830544,0.62373114,0.96127087,0.98257524,0.9134917
549,0.65506244,0.66403496,0.70826787,1.0222819,1.3233,0.8152142,1.2778692,1.5268371,1.1920207
550,0.6660321,0.6633193,0.74672854,1.1514785,1.2164409,0.89316636,1.4704646,1.4040693,1.3102223
551,0.7719606,0.7914205,0.77937853,1.1180719,1.313777,0.85083383,1.3250419,1.3371661,1.2077789
552,1.5843428,1.4058348,1.5741279,1.589582,1.8535172,1.2988464,1.9025162,2.0798268,1.6846122
553,1.8677696,1.6194468,1.880417,1.59869,1.5437602,1.3599285,1.8778766,1.663739,1.6667149
554,1.2007062,1.02137,1.2169887,0.98891735,1.0165712,0.8167921,1.2260292,1.1840737,1.0935049
555,1.0661162,0.86214685,1.1617694,1.0564691,1.1020372,0.91289294,1.3200301,1.2167958,1.3312209
556,0.82788783,0.749878,0.88873065,0.8072418,0.83231294,0.70263165,1.0151358,0.99240047,0.98714083
557,0.6888197,0.5700326,0.7000811,0.70879805,0.80186605,0.6399021,0.918284,0.9065425,0.9056121
558,0.6648975,0.70283014,0.68563765,0.7628404,0.8974477,0.62175757,0.9628167,0.95710117,0.96995807
559,0.8219946,0.8644425,0.85883325,0.83581346,0.8888307,0.7190156,1.0450948,1.1597644,1.0481732
560,0.6666699,0.59428066,0.7432086,0.7087612,0.71900934,0.6400792,0.8916566,0.8410164,0.9120471
561,0.58887404,0.61314815,0.60514367,0.6346092,0.5976868,0.54280233,0.76885986,0.6733728,0.7684581
562,0.67028725,0.66491807,0.66555357,0.6832283,0.751953,0.593129,0.855426,0.85017216,0.84961224
563,0.6469866,0.56776065,0.6556272,0.684812,0.70147663,0.59102017,0.832619,0.7716588,0.83913976
564,0.60582274,0.59063846,0.61586744,0.6593857,0.64812154,0.5820739,0.8293864,0.7631244,0.8407955
565,0.68672967,0.6393924,0.64145803,0.68229944,0.6880965,0.6417541,0.77932227,0.78882706,0.7983832
566,0.5981834,0.5374621,0.59867305,0.6152653,0.601617,0.5592252,0.74410343,0.6797591,0.76791865
567,0.49917194,0.4368153,0.52488184,0.6357754,0.7452211,0.5412679,0.8079713,0.83353287,0.7873073
568,0.57344383,0.46082997,0.5968745,0.6238081,0.57866216,0.5459466,0.7734707,0.7057469,0.77713346
569,0.49293044,0.6326031,0.45140398,0.48400915,0.58758605,0.4265426,0.5324654,0.5466216,0.49581367
570,0.59628206,0.5109695,0.56705076,0.50356936,0.5150045,0.47360244,0.52370304,0.5393385,0.54431236
571,0.5775929,0.44083706,0.563203,0.6203842,0.6516257,0.57010365,0.74056137,0.694359,0.755195
572,0.6741888,0.630834,0.63981307,0.7486561,0.77094096,0.63218313,0.90098804,0.88259524,0.8848303
573,0.7308041,0.5898112,0.6784054,0.7944106,0.7524147,0.69588506,0.854929,0.8281133,0.82962185
574,0.907699,0.72785544,0.93815285,0.7571048,0.72098505,0.7593024,0.8511259,0.8172564,0.84373575
575,0.72314155,0.59201837,0.7460556,0.665156,0.77346593,0.5398653,0.83914965,0.8615993,0.7997248
576,0.7510793,0.64140576,0.7563229,0.66726035,0.64090365,0.6106774,0.8378454,0.7538234,0.83718127
577,0.6431362,0.54651123,0.62708205,0.6936627,0.70006096,0.63209695,0.80388653,0.79954666,0.7906271
578,0.60326374,0.5360522,0.6417984,0.6783474,0.80836767,0.591576,0.8648726,0.8005914,0.89029473
579,0.73829347,0.61318415,0.72626287,0.8152055,0.826805,0.73966825,0.9506968,0.89881784,0.974932
580,0.660714,0.5742877,0.66615653,0.7247347,0.70541406,0.61703575,0.9158465,0.83297205,0.90499055
581,0.65617114,0.6933356,0.69999814,0.7711757,0.8524276,0.6723627,0.9431558,0.85077775,0.92734015
582,0.698793,0.6843886,0.6961328,0.829456,0.8745043,0.72693145,1.0035266,0.9782605,0.99098253
583,0.76310414,0.74189794,0.74323916,1.0194963,1.0912501,0.8541989,1.2702173,1.2229528,1.2151483
584,0.77895474,0.6482498,0.76569545,0.9149011,0.9557992,0.7681384,1.1282659,1.1580639,1.0925002
585,0.7773215,0.78614455,0.7130225,0.846484,0.9035251,0.78245276,0.98278874,0.95700383,1.0178857
586,0.65079975,0.5752581,0.6687514,0.7899215,0.7616246,0.70373344,0.97489387,0.88515824,0.9603016
587,0.7020499,0.6305777,0.6885416,0.8124314,0.8926498,0.65919656,0.97695965,1.015459,0.93054616
588,0.6109445,0.51033926,0.6397387,0.7211209,0.7083143,0.7244426,0.8314695,0.786305,0.8251634
589,0.7312878,0.6260006,0.75008696,0.8753214,0.89911705,0.7894036,1.0715576,1.039267,1.0310721
590,0.8789158,0.6909911,0.86354613,0.938549,0.9224982,0.7908205,1.0950918,0.97939664,1.0674857
591,0.8498275,0.7364603,0.84653497,0.90120304,0.9412073,0.81624013,1.180447,1.0623306,1.1179583
592,0.7268648,0.7526827,0.7450267,0.8581654,0.8692227,0.73106414,1.0031673,0.9500485,0.9787733
593,0.62954617,0.576531,0.6557001,0.7875177,0.74789673,0.6930821,0.87745786,0.7764145,0.85795736
594,0.67777836,0.7633889,0.6387024,0.7712055,0.8632703,0.62294585,0.8968557,0.90812767,0.86328346
595,0.655617,0.5636159,0.6927975,0.7926134,0.7733533,0.71754533,0.96998924,0.89833003,0.9636641
596,0.92273,0.7308674,0.9326078,0.8529003,0.853212,0.7362586,1.003242,0.91193205,0.94765496
597,0.8450282,0.81753904,0.88594574,0.79342324,0.8256275,0.7153195,0.9659572,1.0225549,0.9169138
598,0.82238895,0.6812692,0.8384996,0.81936085,1.001044,0.7028192,1.0480825,1.1461812,0.980435
599,0.7992786,0.6231173,0.8305586,0.83783257,0.887129,0.7502858,1.0098469,1.0049735,0.99527425
600,0.69587857,0.6214939,0.7331432,0.6989889,0.68670845,0.62821716,0.907809,0.8381062,0.8939072
601,0.6960914,0.6213092,0.7023141,0.69564813,0.70490706,0.63552517,0.86573535,0.8431511,0.8658042
602,0.5896562,0.5462814,0.61625916,0.66920334,0.72847503,0.60356176,0.89030665,0.8850998,0.8900526
603,0.6384879,0.51588106,0.7038627,0.7500564,0.7531279,0.6876303,0.9184898,0.82312936,0.92905974
604,0.67808294,0.56983846,0.6990244,0.7196802,0.7715201,0.66116583,0.9254051,0.90776205,0.89764833
605,0.65461814,0.5211228,0.6983049,0.79857564,0.9488892,0.69481355,1.024039,1.0403086,0.96235
606,0.69453543,0.587322,0.73108786,0.83608145,0.9076146,0.74000466,1.0436243,1.0550382,1.0276253
607,0.67584306,0.6827955,0.6986794,0.74852544,0.7699099,0.70081484,0.87958544,0.8738605,0.8978013
608,0.6340298,0.520018,0.68482685,0.8025179,0.85976183,0.729569,0.9979467,0.9720241,0.9910898
609,0.608589,0.52774686,0.6255026,0.78669965,0.81329966,0.6658141,0.9999288,0.9574844,0.95726997
610,0.5236858,0.43901482,0.53148574,0.72352403,0.74085015,0.6862407,0.830653,0.81670696,0.81875545
611,0.74886125,0.65561825,0.76314986,0.8921686,0.87166685,0.80382884,0.8128616,0.7649409,0.80096835
612,0.7682862,0.632345,0.7440597,0.75279,0.7831605,0.654639,0.89489883,0.8503424,0.8341312
613,0.8333796,0.7567119,0.8460244,0.94598395,0.9437469,0.816143,1.1902978,1.105422,1.101213
614,0.60789907,0.541182,0.63486916,0.74902433,0.81482035,0.6578715,0.8914769,0.83762074,0.90487474
615,0.5640203,0.5021038,0.63278455,0.6893823,0.7950276,0.58397454,0.8778618,0.89930403,0.8582702
616,0.57668734,0.55419666,0.5716041,0.629158,0.66305214,0.5509812,0.7805715,0.75452954,0.759233
617,0.68092895,0.5742335,0.669562,0.8700736,1.0346283,0.71899724,1.0442702,1.1210763,0.98156464
618,0.58728504,0.5563294,0.607721,0.85059184,1.0077045,0.7024087,1.0755552,1.1216317,1.0146295
619,0.60385466,0.6671645,0.63203496,0.9322112,1.1629938,0.7475316,1.1696209,1.3237773,1.1021754
620,0.665632,0.6253923,0.7418642,0.87784994,0.9218818,0.7678759,1.1530043,1.1721448,1.1341954
621,0.5803251,0.5526208,0.5961503,0.8049241,0.83527505,0.6884752,1.0392765,1.0104239,0.9904964
622,0.6412415,0.63037324,0.6866218,0.8052862,0.88682055,0.70147794,1.0371757,1.0957681,1.0453151
623,0.6801619,0.5958011,0.70620346,0.7892073,0.8261578,0.6691762,1.0043067,1.0277002,0.93051386
624,0.5877206,0.51644444,0.6248628,0.7517956,0.8529523,0.6249189,0.94849706,0.951614,0.8758191
625,0.48899886,0.44665986,0.5315936,0.735227,0.79424405,0.60859233,0.9230558,0.9197648,0.8470609
626,0.5578648,0.51124775,0.5830346,0.7132171,0.7445232,0.60300785,0.9046406,0.879717,0.88351595
627,0.5367074,0.60066986,0.5634474,0.7033582,0.8230742,0.59348625,0.9451579,0.9244046,0.90255815
628,0.48205277,0.45262182,0.5148716,0.64368755,0.6730162,0.5617674,0.8571626,0.8441747,0.8398059
629,0.47620493,0.5124994,0.491533,0.69112325,0.76225674,0.60474163,0.8681966,0.849118,0.86478704
630,0.5270484,0.47513324,0.5937732,0.8384938,0.927392,0.7307788,1.0121318,1.0177921,0.9990529
631,0.45347205,0.48900613,0.5006878,0.7283456,0.787886,0.62499315,0.9034474,0.9002775,0.8898676
632,0.46401134,0.43833,0.49153656,0.7070063,0.8310706,0.6235401,0.8526439,0.9395629,0.8173668
633,0.7476101,0.6258749,0.77872974,0.9020975,1.0399356,0.7591604,1.0637888,1.1729299,0.9529049
634,0.62418914,0.578048,0.66127855,0.87837076,1.0074565,0.69260937,1.140096,1.1867527,1.0149581
635,0.638549,0.57029176,0.6719692,0.830955,0.8894582,0.6957533,1.0608532,1.0775197,0.9971998
636,0.5516026,0.47355878,0.56788135,0.7766771,0.87478584,0.6474466,0.99578667,1.03606,0.94501454
637,0.57345206,0.5611193,0.60517114,0.74076754,0.8515274,0.6469897,1.0008919,1.0184959,0.96802324
638,0.6394264,0.60303897,0.6164206,0.8196877,1.0010988,0.6514752,1.078807,1.1566772,1.0048059
639,0.61046916,0.6167399,0.6260659,0.9756951,1.183122,0.7838891,1.2303329,1.3899845,1.1153381
640,0.68479645,0.59490716,0.7163041,0.9420608,1.0405511,0.8034998,1.1999713,1.2010498,1.1444885
641,0.7210024,0.6465697,0.72234076,0.90461963,0.986971,0.7410878,1.1243764,1.1224054,1.0493776
642,0.7373198,0.6525437,0.77557147,1.0997114,1.2083757,0.896586,1.3627765,1.3527652,1.27847
643,0.6023833,0.5244412,0.63854617,0.9157534,1.0893308,0.7537952,1.1838701,1.2160884,1.1392971
644,0.52794415,0.53096473,0.5607416,0.8256559,1.0299641,0.69124913,1.0641617,1.1414508,1.0337187
645,0.58105475,0.6078484,0.59700906,0.8514298,0.9496641,0.70984095,1.0604215,1.031045,1.0236008
646,0.53891385,0.6014579,0.54999924,0.9567002,1.139049,0.7331815,1.2136004,1.2670531,1.0806147
647,0.6305464,0.70630884,0.62877274,1.0243062,1.1308699,0.81085247,1.2729397,1.2899514,1.1991855
648,0.5062366,0.6185647,0.5137418,0.82008445,0.9928557,0.6980534,1.0301632,1.0581971,1.019996
649,0.46048078,0.45277804,0.4868697,0.7241919,0.72726774,0.6305996,0.9139011,0.83001626,0.92780083
650,0.59531075,0.60138625,0.56955713,0.7663941,0.93246174,0.66734934,0.9170132,0.8570614,0.9268899
651,0.5946828,0.6988241,0.5838535,0.817322,0.9545302,0.6669838,0.95191646,0.95049363,0.9324449
652,0.7817358,0.7391507,0.74919534,0.85831016,0.9727045,0.687602,1.010325,1.0298218,0.94577396
653,0.55104357,0.49492913,0.5844571,0.69198155,0.75891185,0.60019714,0.9051542,0.8893385,0.886377
654,0.5447035,0.5234023,0.5824261,0.7779696,0.8294246,0.63910455,1.0247,0.9944295,0.96787995
655,0.68428487,0.665177,0.66607904,0.7630243,0.909765,0.64836794,0.9709957,0.983629,0.89889073
656,0.47550514,0.38592726,0.527835,0.66952163,0.76883554,0.57590926,0.85885626,0.94474804,0.8528306
657,0.60654503,0.5446291,0.62862283,0.7877362,0.8017059,0.6811576,1.0136672,0.92594033,0.9797175
658,0.5795822,0.5977835,0.5814544,0.73949134,0.7734305,0.65869355,0.85510826,0.8073777,0.8554066
659,0.4989953,0.41255984,0.5254375,0.6638556,0.69281286,0.5596065,0.8430259,0.8148147,0.80496365
660,0.48899338,0.62373376,0.49712873,0.6725392,0.78404444,0.54691577,0.860907,0.89181125,0.81369865
661,0.5217879,0.4190401,0.56577426,0.74835116,0.77791804,0.6434627,0.93554133,0.91827667,0.9005693
662,0.45470253,0.41476053,0.47817576,0.6118253,0.584632,0.4999977,0.80160934,0.6882464,0.74203074
663,0.4813479,0.43169513,0.5004743,0.6881351,0.7670641,0.5676377,0.89675105,0.9095678,0.84669656
664,0.5265732,0.4454026,0.53580326,0.8812636,1.0918741,0.67744607,1.1063056,1.2747424,1.0047114
665,0.45797184,0.40042064,0.49369594,0.7782153,0.8339958,0.6627238,0.947449,0.9455858,0.9066094
666,0.43821946,0.42453548,0.4632323,0.82128066,0.896913,0.6929439,1.0200491,1.0317869,0.9866224
667,0.5337517,0.5229569,0.55590147,0.86264664,0.9749341,0.7167031,1.100277,1.0774633,1.054335
668,0.46949822,0.43084338,0.46934462,0.7389207,0.87893695,0.6010264,0.9416547,0.9329505,0.88652337
669,0.40642437,0.37796327,0.43962318,0.65573025,0.6914529,0.5868465,0.8453934,0.84871566,0.82077986
670,0.40122393,0.36061412,0.42174587,0.71752876,0.7968573,0.58856696,0.88589656,0.87297195,0.84743375
671,0.42423582,0.44834965,0.4181044,0.70920557,0.75971776,0.62493783,0.88159615,0.8481702,0.8834816
672,0.624927,0.4811237,0.62812203,0.77176595,0.81222373,0.6434808,0.98850787,1.002877,0.92995167
673,0.62344617,0.47629613,0.644585,0.78517854,0.8279014,0.62509644,0.98298705,0.9184222,0.9009662
674,0.6531543,0.6042106,0.66041136,0.84420276,0.99636024,0.7077501,1.1078141,1.1306384,1.0342904
675,0.64558417,0.57467955,0.63934356,0.77778983,0.80304044,0.6561686,1.0166495,0.9424317,0.9731176
676,0.55539685,0.49803615,0.58683485,0.72107404,0.7179874,0.62406665,0.96088713,0.8278594,0.9409361
677,0.49094748,0.41667935,0.49948525,0.6041053,0.7363974,0.5237638,0.7941029,0.8278797,0.80070424
678,0.487361,0.42334893,0.5251449,0.7261267,0.7945217,0.6322358,0.9696672,0.98565036,0.9809827
679,0.530809,0.4152388,0.60492396,0.91753167,0.9224883,0.77229977,1.197399,1.1090322,1.1853038
680,0.5165904,0.52023274,0.5534093,0.7755571,0.857635,0.6891505,1.0276324,1.0678687,1.0114077
681,0.6226457,0.5143903,0.6806199,0.91298985,0.9758324,0.7875041,1.1743593,1.1523976,1.1731294
682,0.4970658,0.39214307,0.54523355,0.66850185,0.721831,0.6163926,0.887386,0.8673832,0.8974142
683,0.7197331,0.6913009,0.778051,1.1089046,1.1857886,0.9799381,1.4412768,1.4470713,1.4633265
684,0.5839498,0.45820558,0.65174323,0.7371452,0.82375544,0.65536916,0.9649574,1.0035757,0.9988491
685,0.78294575,0.8069028,0.8010857,0.8386324,0.94360024,0.738566,1.12737,1.1299462,1.1410079
686,0.74423885,0.57407635,0.80611235,0.8095013,0.8434266,0.7065498,1.0927985,1.065032,1.1030926
687,0.5981003,0.5103246,0.6476353,0.75318706,0.77783877,0.61037403,0.9492404,0.919108,0.89361787
688,0.5305034,0.44993812,0.5719898,0.58120805,0.5862905,0.5042387,0.73559064,0.6768478,0.7464175
689,0.43023112,0.4552291,0.46393043,0.5514753,0.57446164,0.4666749,0.7190187,0.6789659,0.7237491
690,0.3960969,0.35280183,0.42787686,0.4958689,0.5683262,0.43548664,0.64815235,0.6638353,0.65017664
691,0.41743693,0.42516613,0.4757247,0.599967,0.6603667,0.49887532,0.7715681,0.7985864,0.74573714
692,0.41055033,0.33520293,0.4452283,0.47340715,0.46971607,0.427381,0.61956525,0.5500132,0.62165457
693,0.5990555,0.49201238,0.6312904,0.61795896,0.67941946,0.5355782,0.8193686,0.8214603,0.7902828
694,0.59010327,0.54743934,0.6101036,0.60830057,0.7072954,0.498515,0.7998338,0.8401738,0.74734664
695,0.53717184,0.4295625,0.53163964,0.53560436,0.63405424,0.46064666,0.7340638,0.785042,0.714442
696,0.4533323,0.37611264,0.4815436,0.59165984,0.65920264,0.48150015,0.7993921,0.82383907,0.7462383
697,0.4769043,0.40001044,0.5049968,0.5922896,0.6426615,0.4913618,0.80408263,0.79566133,0.7651779
698,0.47195464,0.41465408,0.47980833,0.57247514,0.6780359,0.4588021,0.79757583,0.8735826,0.7350727
699,0.5080524,0.54637986,0.5325757,0.6546518,0.78509295,0.56064135,0.83387285,0.9057816,0.7909245
700,0.4593317,0.36110413,0.49883693,0.67143506,0.7955359,0.5645959,0.8633276,0.92879516,0.8405844
701,0.5132457,0.42010266,0.51698565,0.62667465,0.7535121,0.5025754,0.8206206,0.88398904,0.76213956
702,0.38774467,0.32395747,0.43036005,0.632955,0.77279705,0.5167391,0.83316666,0.90941036,0.805141
703,0.4562451,0.4426607,0.5069176,0.6535105,0.65116847,0.5559546,0.8600854,0.76194376,0.86649686
704,0.42152426,0.33925465,0.44425753,0.59685946,0.71144634,0.48794326,0.78522086,0.8388118,0.7334531
705,0.39466563,0.3336712,0.4324188,0.60258377,0.6272841,0.50088847,0.77954566,0.7509682,0.76317894
706,0.34880668,0.26861143,0.40929767,0.57851166,0.6739939,0.48565236,0.7748511,0.8065459,0.76718676
707,0.37182266,0.30788422,0.42709935,0.63523173,0.7235055,0.52887744,0.8107351,0.85456914,0.7848519
708,0.38259682,0.3538682,0.41590253,0.6066748,0.7245835,0.5141772,0.7425841,0.77513796,0.7496678
709,0.41215855,0.35241258,0.4402856,0.5096846,0.5166915,0.46403486,0.634076,0.60348034,0.6622285
710,0.48309985,0.38790265,0.5254934,0.64760953,0.6501552,0.5785115,0.8432885,0.78740865,0.8602718
711,0.415657,0.36710814,0.45654625,0.60745245,0.65704024,0.517457,0.7886308,0.78276485,0.77909553
712,0.39612162,0.40967274,0.4697607,0.6027684,0.6368783,0.5195379,0.7939616,0.7661647,0.77329355
713,0.5075361,0.3967802,0.5209614,0.5134377,0.575557,0.44841182,0.6568714,0.6707278,0.65376186
714,0.48186332,0.44052157,0.49768382,0.516987,0.530688,0.42821187,0.6812897,0.61662555,0.6619378
715,0.45716205,0.42718396,0.47325638,0.54429257,0.62508565,0.4499015,0.69616777,0.73622507,0.68728536
716,0.48426527,0.47782725,0.5071373,0.66490245,0.84286547,0.5581754,0.87695855,0.99192923,0.8451303
717,0.4677062,0.40819907,0.5005225,0.59419614,0.64909786,0.5131546,0.80495507,0.80653816,0.7852416
718,0.46394572,0.4046038,0.47862092,0.627066,0.7936377,0.5017844,0.8294029,0.95728004,0.7548236
719,0.42797768,0.3464489,0.467505,0.66443115,0.7272085,0.5452729,0.8562918,0.8853454,0.8008098
720,0.44953,0.40525484,0.45398554,0.58849,0.63779366,0.48025975,0.78075516,0.77884156,0.7422889
721,0.42122278,0.36278751,0.45836473,0.6431421,0.68410677,0.52644116,0.8588191,0.8222958,0.81400555
722,0.3777411,0.39571515,0.41655672,0.5763277,0.68962824,0.48596576,0.7610383,0.8331814,0.73593724
723,0.43865502,0.3745659,0.4654427,0.59406185,0.75601953,0.49184003,0.7962114,0.91463333,0.7746021
724,0.48963052,0.41858655,0.5198678,0.6895395,0.80046314,0.5701241,0.9074638,0.9682071,0.87902534
725,0.45203212,0.4595929,0.49348032,0.60333693,0.6499538,0.52239585,0.80552405,0.74489355,0.80714434
726,0.4103637,0.41162768,0.43367484,0.5459168,0.5747937,0.47045735,0.7318953,0.71013176,0.7402294
727,0.4103795,0.37094158,0.438241,0.60735464,0.65632796,0.5196528,0.7832373,0.7801679,0.7683624
728,0.47012308,0.45724553,0.4430637,0.5625015,0.72181845,0.4772158,0.697549,0.6960521,0.6622571
729,0.32915533,0.3135759,0.35717982,0.61642236,0.8067869,0.49344835,0.79615486,0.9700259,0.7553056
730,0.34655493,0.36344004,0.38627943,0.649764,0.84863085,0.51899034,0.8541185,0.99213845,0.7895549
731,0.36317924,0.33203316,0.3774408,0.561361,0.62379557,0.4491881,0.7190062,0.7332465,0.6694434
732,0.338964,0.31344703,0.3539078,0.4171984,0.46282864,0.3719909,0.5005673,0.5295365,0.47073615
733,0.3518269,0.33397457,0.37244323,0.5747991,0.5864857,0.47407234,0.7372022,0.674566,0.6839778
734,0.4313526,0.42254338,0.4239324,0.5962749,0.7257064,0.473024,0.8006084,0.8981245,0.7190275
735,0.457303,0.3527575,0.48127523,0.6273622,0.72753674,0.50561595,0.8324226,0.8841855,0.7662079
736,0.5299913,0.52224135,0.4997415,0.67060065,0.6667369,0.5263524,0.9037452,0.87092173,0.80267006
737,0.4275881,0.36195529,0.45310163,0.6726705,0.85309,0.530996,0.8960625,1.0768617,0.83619267
738,0.47203842,0.39811715,0.5403028,0.87788093,0.95851666,0.7295428,1.1679085,1.1617869,1.1327059
739,0.43925354,0.40120065,0.48274842,0.7145517,0.74091226,0.6229511,0.98227865,0.91829437,0.9896207
740,0.42859504,0.3665664,0.4488387,0.5879949,0.7097023,0.48746052,0.7785363,0.88311195,0.7720327
741,0.46650836,0.41646963,0.50968826,0.7178748,0.7626378,0.62668544,0.9716959,0.91090333,0.98326486
742,0.44508246,0.32908627,0.5008644,0.77876306,0.8889147,0.6337511,1.0436808,1.0946571,1.0056915
743,0.3754773,0.2730726,0.44332218,0.72055054,0.8682563,0.57923967,0.97731924,1.0510122,0.92196494
744,0.39189208,0.34084448,0.44449064,0.6962928,0.7616978,0.5630226,0.91851914,0.9266944,0.8942137
745,0.37832692,0.30322963,0.43894663,0.6808222,0.78838193,0.56638217,0.9296545,0.9724389,0.90915424
746,0.4095948,0.33186373,0.43061626,0.66386443,0.75086063,0.5398508,0.8849411,0.8911501,0.85707045
747,0.4301339,0.32572752,0.46084967,0.7357991,0.8191081,0.59577376,0.97628,0.9978612,0.92616767
748,0.4244166,0.43930975,0.47223592,0.67782897,0.87266505,0.5560899,0.89627725,1.0590651,0.86400735
749,0.38060448,0.30938253,0.41449353,0.59022516,0.5821726,0.499776,0.79049855,0.7364834,0.771991
750,0.35486382,0.34392017,0.39371938,0.6210483,0.7167438,0.5039883,0.8269906,0.8691062,0.7984385
751,0.34034738,0.32194045,0.39477122,0.6386914,0.7172048,0.550952,0.84969467,0.86699456,0.86282134
752,0.331054,0.28683594,0.41618058,0.6497468,0.75125116,0.55756456,0.85238457,0.89542127,0.8745649
753,0.38453522,0.31389278,0.45987502,0.685471,0.74814016,0.5979822,0.9111578,0.91132087,0.938797
754,0.35004154,0.2836847,0.4096014,0.6255609,0.7368378,0.55695796,0.81631666,0.8740645,0.8493036
755,0.3734763,0.34829557,0.4301923,0.62991476,0.7065357,0.5517785,0.8407993,0.83829546,0.868924
