date_id,rows,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78
923,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
924,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
925,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.02332711276992802,0.02332711276992802,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.02332711276992802,0.02332711276992802,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
926,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
927,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.043321780858437756,0.043321780858437756,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.043321780858437756,0.043321780858437756,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
928,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.013329778725673154,0.013329778725673154,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.013329778725673154,0.013329778725673154,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0
929,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.006664889362836577,0.006664889362836577,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.006664889362836577,0.006664889362836577,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
930,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.053319114902692616,0.053319114902692616,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.053319114902692616,0.053319114902692616,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
931,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.11663556384964009,0.11663556384964009,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.11663556384964009,0.11663556384964009,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
932,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.01999466808850973,0.01999466808850973,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.01999466808850973,0.01999466808850973,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
933,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0
934,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
935,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
936,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
937,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.003228305785123967,0.003228305785123967,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.003228305785123967,0.003228305785123967,0.0,0.0,0.0,0.0,0.0,0.0,1.1589617768595042,1.1589617768595042,0.5197572314049587,0.5197572314049587,0.09684917355371901,0.09684917355371901
938,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
939,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.9523502066115703,0.9523502066115703,0.15173037190082644,0.15173037190082644
940,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.009997334044254865,0.009997334044254865,0.0,0.0,0.0,0.0,0.0,0.0,1.0230605171954146,1.0230605171954146,0.09664089576113036,0.09664089576113036,0.03332444681418289,0.03332444681418289
941,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.02259814049586777,0.02259814049586777,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.02259814049586777,0.02259814049586777,0.0,0.0,0.0,0.0,0.0,0.0,1.0524276859504131,1.0524276859504131,0.19692665289256198,0.19692665289256198,0.058109504132231406,0.058109504132231406
942,30008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,3.225806451612903,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
943,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0556559917355373,1.0556559917355373,0.297004132231405,0.297004132231405,0.08393595041322315,0.08393595041322315
944,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0
945,31944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.012521913348359628,0.012521913348359628,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.012521913348359628,0.012521913348359628,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0876533934385174,0.0876533934385174,0.015652391685449536,0.015652391685449536
946,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.016141528925619836,0.016141528925619836,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.016141528925619836,0.016141528925619836,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0
947,28072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,3.4482758620689653,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.20304930179538327,0.20304930179538327,0.03206041607295526,0.03206041607295526
948,30976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,3.125,0.0,0.0,0.0,3.125,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.012913223140495868,0.012913223140495868,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.012913223140495868,0.012913223140495868,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0
949,28072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,3.4482758620689653,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.02493587916785409,0.02493587916785409,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.02493587916785409,0.02493587916785409,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.11043032202906812,0.11043032202906812,0.02493587916785409,0.02493587916785409
950,31944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.015652391685449536,0.015652391685449536,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.015652391685449536,0.015652391685449536,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.0876533934385174,0.0876533934385174,0.012521913348359628,0.012521913348359628
951,31944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.006260956674179814,0.006260956674179814,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.006260956674179814,0.006260956674179814,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.0876533934385174,0.0876533934385174,0.012521913348359628,0.012521913348359628
952,34848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,2.7777777777777777,0.9297520661157025,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.002869605142332415,0.002869605142332415,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.9297520661157025,0.0,0.0,0.0,0.0,0.0,0.0,0.002869605142332415,0.002869605142332415,0.0,0.0,0.0,0.0,0.0,0.0,0.9297520661157025,0.9297520661157025,0.08034894398530762,0.08034894398530762,0.014348025711662075,0.014348025711662075
953,34848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,2.7777777777777777,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330578512396695,1.0330578512396695,0.2869605142332415,0.2869605142332415,0.04017447199265381,0.04017447199265381
954,31944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.479338842975207,0.0,0.4132231404958678,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,3.0303030303030303,1.0330578512396695,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.009391435011269723,0.009391435011269723,0.0,0.0,0.0,7.024793388429752,0.0,1.859504132231405,7.024793388429752,0.0,1.859504132231405,0.0,0.0,1.0330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.009391435011269723,0.009391435011269723,0.0,0.0,0.0,0.0,0.0,0.0,1.0987978963185576,1.0987978963185576,0.09078387177560732,0.09078387177560732,0.03443526170798898,0.03443526170798898
